Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename,datetime,waterniveau LAT,waterniveau LAT smooth,Sonarscope LAT correction,Lisst_depth_m_LAT,inverted Depth in calibrated units [m],D10,D50,D75-D25,D75/D25,D90,D90-D10,D90/D10,Krumbein(Qd),PSD_slope,"TVC_(0.0, 3.0]","TVC_(20.0, 200.0]","TVC_(200.0, 420.0]","TVC_(3.0, 20.0]",Trask(So),kurtosis_geom_um,mean_geom_um,mode_1,mode_2,mode_3,skewness_geom_um,sorting_geom_um
0,0,0,0.0019017,0.0110882,0.028331,0.0311676,0.0428378,0.0852228,0.1574,0.185524,0.184101,0.186463,0.206548,0.232309,0.275139,0.305669,0.358789,0.380353,0.425784,0.47426,0.556003,0.693895,0.880778,0.986756,1.09271,1.22826,1.41881,1.69472,2.05574,2.49453,2.91825,3.15871,2.97455,2.07531,0.897756,28.6996661,1.04041,10.79,0.0768,1.0764,12.78,15.798,2020,10,5,8,15,40,10/5/2020,8:15:40 AM,10/05/2020 8:15:40,6.5535,146.08,28.6997,55,2527,2699,3289,0,25116,3,0,0.93332,2.7603,8:15:40 AM,51.28259292,2.623756,,RTK,08:15:40,34587.95,15.8166,1.6,12.1,2.4275,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:40,0.5569999999999937,0.581046427608753,0.81064286,-12.198953572391247,-12.78,28.866159424217535,166.8810648114772,177.71141635141197,3.2871295431861114,326.8306048823175,297.9644454581,11.322275335600063,1.7168283130137556,3.1660261500387117,0.041320899999999994,14.741388,12.024576,1.8923812,0.5515585106097117,4.32818823335868,134.9224161818907,273.0,7.11,,-1.2932492198969772,2.6983678481403808
0,0,0,0.00168441,0.0102452,0.0272847,0.0307467,0.0429643,0.0867578,0.162132,0.189903,0.188696,0.191262,0.214742,0.246853,0.298147,0.333452,0.386683,0.398107,0.428272,0.458093,0.508335,0.597412,0.725906,0.802646,0.897356,1.01973,1.19031,1.49225,2.03482,2.97978,4.22141,5.1263,4.6785,2.83813,1.03284,33.84175011,1.03747,10.79,0.0768,1.0764,12.7,15.798,2020,10,5,8,15,41,10/5/2020,8:15:41 AM,10/05/2020 8:15:41,6.5535,167.154,33.8417,55,2510,2692,3263,0,25103,4,0,0.930683,2.87346,8:15:41 AM,51.28258322,2.62375033,,RTK,08:15:41,34587.92,15.81652,2.72,12.528,1.47,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:41,0.17699999999999827,0.5799453568475812,0.81217074,-12.120054643152418,-12.7,33.28950261168602,202.58880086156586,169.88283250842457,2.633356622452758,333.8779635606237,300.58846094893767,10.029526948937304,1.3969029116629619,3.127996377158003,0.03921431,13.919699999999999,17.89718,1.9856558,0.6162332975451317,5.126955992071297,156.42754636160075,273.0,7.11,,-1.5849700788196335,2.6244051886555417
0,0,0,0.0024766,0.0133412,0.0325419,0.0350519,0.0464176,0.0895921,0.161033,0.185642,0.183322,0.183238,0.199873,0.221428,0.261263,0.291129,0.345396,0.374121,0.431825,0.495886,0.615414,0.831991,1.1499,1.36124,1.49793,1.57537,1.66531,1.84144,2.1226,2.48128,2.80876,2.87726,2.43202,1.48386,0.604606,28.9025583,1.04481,10.79,0.0768,1.07499,12.66,15.798,2020,10,5,8,15,42,10/5/2020,8:15:42 AM,10/05/2020 8:15:42,6.5535,125.6,28.9026,55,2503,2686,3265,0,25097,4,0,0.938501,2.53885,8:15:42 AM,51.28257227,2.623742,,RTK,08:15:42,34588.0,15.81648,4.552,12.608,2.224,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:42,-0.003000000000001446,0.57878234866102,0.8123789299999999,-12.08121765133898,-12.66,29.60151576266719,143.9462015508349,162.63853707876586,3.332351989873892,306.21226898944576,276.61075322677857,10.344479365331495,1.7365407978297682,3.194186725168923,0.0483597,16.789703,10.206506000000001,1.8579896,0.5478032009042587,4.300128062807102,123.16760697270936,273.0,7.11,,-1.2052979720957442,2.6298433938726675
0,0,0,0.00204942,0.0120146,0.0314411,0.0353997,0.0489577,0.0967026,0.176101,0.200798,0.193973,0.192074,0.210997,0.239177,0.291406,0.331332,0.395651,0.422415,0.48291,0.548394,0.694122,0.977566,1.41864,1.74768,2.00611,2.20232,2.3695,2.60043,3.03489,3.74411,4.62061,4.85485,3.6884,1.75107,0.60134,40.22343112,1.03232,10.79,0.0768,1.0771,12.68,15.798,2020,10,5,8,15,43,10/5/2020,8:15:43 AM,10/05/2020 8:15:43,6.5535,145.789,40.2234,55,2503,2690,3264,0,25100,4,0,0.925464,3.09839,8:15:43 AM,51.28255923,2.623732,,RTK,08:15:43,34588.0,15.81664,4.048,12.532,2.584,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:43,0.15699999999999514,0.5775236640018723,0.8125977,-12.102476335998128,-12.68,38.194215829775345,157.56779653703686,156.50397720031532,2.9461525840288614,299.82524233664816,261.6310265068728,7.850016967828704,1.5588321508494003,3.119135404625343,0.045505119999999996,22.644738,15.51627,2.016918,0.5826025513817317,5.020022059075223,134.61780893211983,273.0,7.11,,-1.3838832356270625,2.452096697165124
0,0,0,0.00297434,0.0152801,0.0366548,0.0398379,0.0522962,0.0973193,0.167743,0.186631,0.179842,0.179152,0.199998,0.233863,0.294342,0.345596,0.420202,0.45605,0.514237,0.576244,0.703211,0.949963,1.37279,1.76376,2.11223,2.31927,2.382,2.39335,2.4429,2.51445,2.60131,2.58007,2.27641,1.48072,0.685645,32.576341639999995,1.03085,10.79,0.0768,1.0757,12.76,15.797,2020,10,5,8,15,44,10/5/2020,8:15:44 AM,10/05/2020 8:15:44,6.5535,127.155,32.5763,55,2506,2690,3269,0,25113,4,0,0.925356,3.10308,8:15:44 AM,51.28254732,2.6237225,,RTK,08:15:44,34588.64,15.81492,5.232,12.508,3.002,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:44,0.726999999999999,0.5762150263706737,0.81283305,-12.183784973629326,-12.76,29.942992731103985,124.68023644823907,146.23119097763924,3.151344056284477,298.46091824669975,268.5179255155958,9.967638202599117,1.6559672729839061,3.189854877149176,0.05490924,20.920657,9.624155,1.9766204,0.5633160035224777,4.313228108236883,116.0436169435423,230.0,7.11,,-1.1117195345776898,2.5506362015224973
0,0,0,0.00167735,0.0105499,0.0292557,0.0340237,0.0485528,0.0984025,0.183108,0.210325,0.202796,0.199851,0.218112,0.243686,0.293293,0.331284,0.400266,0.437542,0.515356,0.603003,0.771863,1.08092,1.54393,1.88922,2.20756,2.50379,2.78183,3.07845,3.4763,3.98272,4.5585,4.87953,4.28559,2.4328,0.828981,44.36306795000001,1.02938,10.79,0.0768,1.0764,12.88,15.797,2020,10,5,8,15,45,10/5/2020,8:15:45 AM,10/05/2020 8:15:45,6.5535,150.403,44.3631,55,2505,2679,3264,0,25132,4,0,0.923433,3.18629,8:15:45 AM,51.2825373,2.623711,,RTK,08:15:45,34588.88,15.81452,4.216,12.6,2.444,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:45,0.9269999999999947,0.5749493618168817,0.8130798300000001,-12.305050638183118,-12.88,40.31864294653158,155.80340676497804,158.76422623229791,2.9293890185013636,309.14304811593877,268.8244051694072,7.667496362065252,1.5505997936937193,3.077498946693374,0.04148295,25.27275,16.985401,2.063434,0.5842671584915536,5.039938832467093,137.19451155481542,273.0,7.11,,-1.355084951661438,2.4259060990564674
0,0,0,0.00210438,0.0126881,0.0330407,0.0360138,0.0478822,0.0932087,0.166764,0.186765,0.178284,0.177175,0.19738,0.228422,0.283435,0.328891,0.402753,0.441844,0.512182,0.590376,0.72806,0.964164,1.28145,1.4638,1.62517,1.81715,2.08946,2.46677,2.90057,3.24161,3.31554,2.91372,2.00846,0.964859,0.349676,32.04966788000001,1.03967,10.79,0.0768,1.0771,12.97,15.796,2020,10,5,8,15,46,10/5/2020,8:15:46 AM,10/05/2020 8:15:46,6.5535,130.89,32.0497,55,2501,2684,3261,0,25145,4,0,0.932051,2.8147,8:15:46 AM,51.28252702,2.6237005,,RTK,08:15:46,34588.4,15.81456,4.232,12.7,1.872,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:46,0.7969999999999922,0.5737772802874261,0.81333095,-12.396222719712574,-12.97,30.33823020514664,136.98544134079486,141.0912042309256,3.031635456387586,275.76158453199804,245.4233543268514,9.089573869909435,1.6000962848807423,3.210064985028318,0.04783318,20.525359,9.552255,1.9242207,0.574330011902945,4.531942855643186,117.98092423815577,230.0,7.11,,-1.252860939196186,2.5096633213109705
0,0,0,0.00195249,0.0119924,0.0314472,0.0342892,0.0460907,0.0911333,0.1657,0.187228,0.178894,0.17652,0.195128,0.225181,0.278956,0.321223,0.383163,0.401456,0.445382,0.490793,0.600044,0.812208,1.12693,1.33899,1.53897,1.79021,2.14855,2.63145,3.19461,3.6957,3.95133,3.68826,2.86385,1.68237,0.699568,35.429569289999996,1.03012,10.79,0.0768,1.07499,13.12,15.796,2020,10,5,8,15,47,10/5/2020,8:15:47 AM,10/05/2020 8:15:47,6.5535,144.095,35.4296,55,2510,2701,3291,0,25169,4,0,0.925301,3.10543,8:15:47 AM,51.2825151,2.62369483,,RTK,08:15:47,34588.0,15.815,1.296,12.812,1.75,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:47,0.3069999999999973,0.5726634584293926,0.81358113,-12.547336541570607,-13.12,35.70284134642958,155.65428554323748,147.6697384821706,2.775922121839531,302.2665109129353,266.5636695665057,8.466175226223644,1.472967093848475,3.1322948089332656,0.04539209,20.598456,12.885378,1.9003432,0.6002005113085253,5.057137341238057,133.67779034958053,230.0,7.11,,-1.4090355713608849,2.4788049281452866
0,0,0,0.00133081,0.00886917,0.0247559,0.0280506,0.0400469,0.0840368,0.162633,0.193598,0.191998,0.192832,0.212898,0.239037,0.282428,0.31095,0.357204,0.363056,0.382306,0.399908,0.430647,0.493419,0.595205,0.666028,0.774503,0.941649,1.20442,1.66728,2.45645,3.68017,5.11549,6.13321,5.57209,3.09501,0.997363,37.298872180000004,1.04041,10.79,0.0768,1.0771,13.13,15.797,2020,10,5,8,15,48,10/5/2020,8:15:48 AM,10/05/2020 8:15:48,6.5535,169.946,37.2989,55,2515,2704,3280,0,25171,4,0,0.93271,2.78644,8:15:48 AM,51.28250325,2.62368733,,RTK,08:15:48,34587.88,15.8148,1.72,12.948,2.342,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:48,0.3859999999999957,0.5715439907371864,0.81381795,-12.558456009262814,-13.13,41.016114012487044,209.77830948450793,147.92872540395416,2.1562611769402205,330.71282701917113,289.6967130066841,8.062997555509236,1.1085319349808065,3.0943974831966163,0.03495588,14.412245,20.913163,1.9385083,0.6810034596156727,6.204636932856055,168.8774097905805,273.0,7.11,,-1.844030889851888,2.4925910517319525
0,0,0,0.00180612,0.0118222,0.0325035,0.0359517,0.048266,0.0959871,0.174765,0.195399,0.184304,0.180042,0.196132,0.220873,0.27061,0.313691,0.39032,0.436536,0.517096,0.608761,0.774058,1.06877,1.47476,1.69871,1.84422,1.97665,2.19003,2.55144,3.08321,3.744,4.41398,4.74626,4.17829,2.5404,1.01006,41.20970362,1.03159,10.78,0.0768,1.0764,12.98,15.796,2020,10,5,8,15,49,10/5/2020,8:15:49 AM,10/05/2020 8:15:49,6.5535,155.712,41.2097,55,2502,2694,3233,0,25147,4,0,0.92541,3.10073,8:15:49 AM,51.28249287,2.62367267,,RTK,08:15:49,34588.08,15.81472,2.728,13.076,2.29,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:49,0.7759999999999962,0.5704228127830661,0.81403946,-12.409577187216934,-12.98,38.87703691872521,165.2072879317935,167.1129824810861,3.0464929714274906,316.51093876947783,277.63390185075264,8.14133390441157,1.607149411913272,3.0827655063695123,0.04613182,22.358561,16.88899,1.9160208,0.5729278182728313,4.911082885278745,140.11298890683995,273.0,7.11,,-1.3503073134617583,2.474417813469482
0,0,0,0.0018848,0.0114955,0.0303672,0.0336359,0.0457739,0.0907271,0.165848,0.19023,0.183665,0.180812,0.19498,0.213863,0.253157,0.285352,0.349666,0.393287,0.475917,0.572671,0.746726,1.05307,1.47517,1.72532,1.88754,2.01551,2.19522,2.48329,2.87933,3.26876,3.46948,3.24398,2.48693,1.42957,0.561372,34.5946004,1.03526,10.79,0.0768,1.07499,13.04,15.796,2020,10,5,8,15,50,10/5/2020,8:15:50 AM,10/05/2020 8:15:50,6.5535,126.754,34.5946,55,2463,2670,3228,0,25157,4,0,0.929921,2.90621,8:15:50 AM,51.28248285,2.62365917,,RTK,08:15:50,34588.0,15.815,2.92,12.944,2.172,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:50,1.0259999999999962,0.5693678915879896,0.81424481,-12.47063210841201,-13.04,35.00102668957775,140.33690789044542,148.05043945193069,3.0554710523862725,292.8347736626636,257.83374697308585,8.366462397226222,1.6113948129586508,3.148735005591947,0.0437475,21.521477,11.191332,1.8380439,0.5720854642804768,4.676909647383895,123.78058553649466,230.0,7.11,,-1.2451129585506386,2.4752633074874453
0,0,0,0.00239142,0.0141951,0.0363157,0.0387978,0.0500819,0.0955623,0.1673,0.183557,0.173326,0.170354,0.187224,0.213676,0.259588,0.294546,0.353104,0.380992,0.436432,0.497365,0.606486,0.799777,1.07271,1.24387,1.37233,1.47017,1.57803,1.73462,1.99921,2.41704,3.00194,3.47697,3.28994,2.16291,0.932593,30.713404220000005,1.036,10.79,0.0768,1.0771,13.55,15.797,2020,10,5,8,15,51,10/5/2020,8:15:51 AM,10/05/2020 8:15:51,6.5535,145.892,30.7134,55,2492,2677,3322,0,25236,4,0,0.928758,2.95629,8:15:51 AM,51.28247075,2.62365183,,RTK,08:15:51,34587.52,15.81524,2.704,12.804,2.242,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:51,0.9259999999999948,0.5684262238327147,0.8144283099999999,-12.981573776167286,-13.55,31.744384631577468,163.98193525678352,180.36797680602618,3.3802787072688214,324.6343742525663,292.88998962098884,10.226513382453126,1.7571422030215997,3.1646928851334444,0.05290222,15.962136000000001,12.864353,1.8340130000000001,0.543905869049647,4.450115828249931,134.82222557732769,273.0,7.11,,-1.2814448586028986,2.658974561754361
0,0,0,0.0,0.00633436,0.0206795,0.0266838,0.0435782,0.0986265,0.203274,0.246595,0.238602,0.23494,0.257808,0.291148,0.362131,0.425278,0.532906,0.590527,0.682368,0.782853,0.944502,1.22569,1.62809,1.87655,2.1339,2.46564,2.94744,3.66868,4.6939,5.99198,7.28997,7.83292,6.68967,3.86246,1.45349,59.74921436,1.01102,10.79,0.0768,1.07499,13.62,15.796,2020,10,5,8,15,52,10/5/2020,8:15:52 AM,10/05/2020 8:15:52,6.5535,161.434,59.7492,55,2539,2715,3311,0,25247,4,0,0.908142,3.85419,8:15:52 AM,51.28245808,2.62364617,,RTK,08:15:52,34587.68,15.81628,1.6,13.112,2.074,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:52,0.47299999999999276,0.5675709656969234,0.81458924,-13.052429034303076,-13.62,43.79303902545143,180.62795731188046,157.6605493101601,2.602618537259004,318.57956464871467,274.78652562326323,7.274662177785015,1.3799638731197885,2.982886607592914,0.02701386,30.165026,27.12851,2.4286645,0.61986161097419,5.383819349915003,153.06616167797515,273.0,7.11,,-1.5058635300901573,2.370057477064313
0,0,0,0.00145989,0.0094686,0.0260817,0.0295984,0.0422445,0.0879087,0.16898,0.201336,0.200686,0.20386,0.228979,0.261559,0.315931,0.354393,0.41846,0.440991,0.491346,0.54385,0.636215,0.798448,1.05015,1.25648,1.52793,1.88874,2.33576,2.85422,3.40707,3.95272,4.38914,4.46554,3.80555,2.31313,0.923942,39.63216779,1.02938,10.79,0.0768,1.0771,13.06,15.796,2020,10,5,8,15,53,10/5/2020,8:15:53 AM,10/05/2020 8:15:53,6.5535,140.621,39.6322,55,2499,2707,3216,0,25159,4,0,0.92283,3.21243,8:15:53 AM,51.28244712,2.62363833,,RTK,08:15:53,34587.92,15.81344,1.248,13.54,1.8,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:53,0.4229999999999956,0.5667360049845687,0.81473112,-12.493263995015432,-13.06,36.493506942690075,165.23683401569264,154.54230163382974,2.7166449268750514,313.5826019560523,277.0890950133622,8.592832759222262,1.4418260135863457,3.0888723114648813,0.03701019,21.60238,15.897302,2.0954756,0.6067133632887313,5.0699037500613535,140.8991057253712,273.0,7.11,,-1.4412729199374512,2.4810414745397176
0,0,0,0.00180113,0.0107775,0.0292708,0.0342634,0.0491594,0.0988349,0.182841,0.210028,0.203278,0.201924,0.224126,0.258524,0.324317,0.380613,0.468454,0.513808,0.589308,0.67121,0.826867,1.11961,1.59353,1.99025,2.37619,2.73839,3.113,3.55703,4.05481,4.38646,4.2731,3.52835,2.3268,1.11484,0.402408,41.85417313000001,1.02865,10.79,0.0768,1.0771,13.03,15.797,2020,10,5,8,15,54,10/5/2020,8:15:54 AM,10/05/2020 8:15:54,6.5535,121.21,41.8542,55,2464,2678,3204,0,25155,4,0,0.922171,3.24099,8:15:54 AM,51.2824367,2.623626,,RTK,08:15:54,34588.2,15.81428,3.992,13.348,1.774,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:54,0.6729999999999956,0.5659026146504647,0.8148568500000001,-12.464097385349534,-13.03,34.861374036623836,134.7267543985668,129.45105175314353,2.7338885219780815,268.5103610056738,233.64898696905,7.702231149110433,1.4509544162913204,3.1547234821409615,0.04184943,27.998917,11.645498,2.1679087,0.6047969595148367,4.939074316305489,120.4353540012292,195.0,7.11,,-1.3118017576833707,2.3789004491514842
0,0,0,0.00210316,0.0121269,0.0308443,0.0338043,0.0458797,0.0904733,0.165573,0.192283,0.19089,0.193243,0.215992,0.248209,0.305089,0.352145,0.429204,0.471589,0.54595,0.629137,0.783084,1.06149,1.46932,1.72622,1.8629,1.86543,1.77744,1.6667,1.57202,1.51291,1.47304,1.39427,1.16898,0.752975,0.339985,24.58129966,1.04041,10.78,0.0768,1.0764,13.52,15.797,2020,10,5,8,15,55,10/5/2020,8:15:55 AM,10/05/2020 8:15:55,6.5535,97.653,24.5813,55,2453,2662,3238,0,25231,3,0,0.93332,2.7603,8:15:55 AM,51.2824247,2.62361283,,RTK,08:15:55,34588.08,15.81544,5.432,12.944,2.318,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:55,0.8229999999999942,0.5651075672692936,0.81496398,-12.954892432730706,-13.52,22.263816956872304,95.34050944411634,121.54650083861175,3.303836292944861,266.49484065867995,244.23102370180766,11.9698630820992,1.7241422021302624,3.318735834661122,0.04507436,17.373394,5.12925,2.0335813,0.5501621900950704,3.6023058236539622,92.64681336687073,101.0,7.11,,-0.8377505837314364,2.6321583041636027
0,0,0,0.00144975,0.00947889,0.0269177,0.0314589,0.0450157,0.0919637,0.172234,0.198054,0.191741,0.191861,0.215836,0.251533,0.313987,0.362719,0.436687,0.463699,0.516891,0.572456,0.676251,0.864178,1.13278,1.29518,1.42803,1.54652,1.69843,1.98227,2.53327,3.52407,5.12804,6.78522,6.75656,3.8169,1.23399,44.49567164,1.036,10.79,0.0768,1.0757,13.93,15.798,2020,10,5,8,15,56,10/5/2020,8:15:56 AM,10/05/2020 8:15:56,6.5535,175.465,44.4957,55,2514,2704,3313,0,25296,4,0,0.929973,2.904,8:15:56 AM,51.28241247,2.62360483,,RTK,08:15:56,34588.36,15.81424,5.096,13.02,2.846,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:56,0.3459999999999952,0.5643546679281365,0.81505253,-13.365645332071864,-13.93,40.584533310648936,204.4684566098355,175.91941680814512,2.7272059110645093,333.06184294742735,292.4773096367784,8.206620004671473,1.4474236315537603,3.0543909864896257,0.03784634,18.670711999999998,23.72071,2.0664033,0.6055374884800646,5.324324188161307,161.05167492642792,273.0,7.11,,-1.5737001090967098,2.496863102508469
0,0,0,0.00131824,0.00903689,0.0262573,0.0306327,0.0438684,0.0908002,0.171977,0.198639,0.189839,0.187182,0.206202,0.233858,0.282926,0.316583,0.370524,0.383276,0.419069,0.454634,0.523565,0.64995,0.849985,1.01782,1.25455,1.59241,2.06536,2.74418,3.75511,5.22614,6.92021,7.7451,6.25641,3.13472,1.03162,48.383752730000005,1.03085,10.8,0.0768,1.07781,13.86,15.797,2020,10,5,8,15,57,10/5/2020,8:15:57 AM,10/05/2020 8:15:57,6.5535,168.594,48.3837,54,2520,2710,3279,0,25285,4,0,0.923544,3.18148,8:15:57 AM,51.28240157,2.62359883,,RTK,08:15:57,34588.0,15.81588,4.832,13.524,2.04,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:57,0.005999999999998895,0.5635733833135342,0.81512797,-13.296426616686466,-13.86,52.38775994719964,199.21363237115935,140.3136868841238,2.1429640109942216,318.09379177850343,265.7060318313038,6.071910539773079,1.099607621551491,3.027366336597205,0.03661243,21.306573,25.08806,1.9525073,0.6831130172393819,6.908946147215689,167.94927089487027,273.0,7.11,,-1.892453868494644,2.314426956088689
0,0,0,0.00109211,0.00769104,0.0235776,0.0294957,0.0462943,0.101032,0.201361,0.239661,0.230757,0.226649,0.248756,0.282163,0.353579,0.417098,0.52335,0.583855,0.685934,0.799721,1.00414,1.38286,2.01099,2.57116,3.15849,3.70754,4.17262,4.56563,4.97454,5.40716,5.76477,5.51446,4.25132,2.27343,0.857741,56.61891774999999,1.01836,10.79,0.0768,1.0771,13.64,15.798,2020,10,5,8,15,58,10/5/2020,8:15:58 AM,10/05/2020 8:15:58,6.5535,140.439,56.6189,55,2505,2705,3251,0,25251,4,0,0.912949,3.643,8:15:58 AM,51.28239147,2.62358683,,RTK,08:15:58,34587.78261,15.81547826,3.782608696,13.80869565,1.839130435,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:58,0.23599999999999577,0.5627079749605574,0.8152092500000001,-13.077292025039442,-13.64,41.47658029598933,143.43533487843297,140.90820037447494,2.740571380427533,292.59490838856925,251.11832809257993,7.054460765582026,1.4544767113505626,3.0330275682466277,0.03236075,35.54799,18.661721,2.376846,0.6040591134829636,5.066837036586604,131.60429063149192,230.0,7.11,,-1.3005500419338667,2.3200276857705364
0,0,0,0.00209859,0.0127159,0.0337279,0.0375784,0.0510136,0.100787,0.183753,0.209975,0.203094,0.201818,0.222083,0.251403,0.309116,0.358892,0.442336,0.488664,0.566768,0.652905,0.815259,1.11103,1.57808,1.9673,2.35529,2.72424,3.10185,3.52152,3.91996,4.10476,4.01522,3.6342,2.91346,1.76604,0.732715,42.58965239,1.03012,10.78,0.0768,1.0757,13.61,15.797,2020,10,5,8,15,59,10/5/2020,8:15:59 AM,10/05/2020 8:15:59,6.5535,129.651,42.5896,55,2506,2683,3259,0,25246,4,0,0.924696,3.1316,8:15:59 AM,51.28238092,2.62357083,,RTK,08:15:59,34588.68,15.8142,5.528,13.676,1.914,,,,,,,,,0002_20201005_081430,2020-10-05 08:15:59,0.6659999999999955,0.5617940556043053,0.81530961,-13.048205944395693,-13.61,36.55711914811115,138.6595198464404,138.7189776062686,2.8102599730568008,292.1499376652648,255.59281851715366,7.991601758377609,1.4907035982366157,3.1213253147958078,0.04854239,27.349961999999998,13.061635,2.1295129999999998,0.5965223926485572,4.91899932893013,125.46110697960484,195.0,7.11,,-1.2841886749773785,2.413666197776835
0,0,0,0.00176293,0.0117419,0.0325518,0.0360201,0.0484758,0.0966109,0.17556,0.193738,0.18089,0.175411,0.19265,0.222655,0.277205,0.320886,0.386309,0.407638,0.45315,0.50056,0.596655,0.773628,1.01103,1.12988,1.22413,1.34068,1.55321,1.94574,2.63561,3.68084,5.00435,5.85824,5.23663,2.93457,1.13052,39.769528429999994,1.03085,10.79,0.0768,1.0764,13.8,15.796,2020,10,5,8,16,0,10/5/2020,8:16:00 AM,10/05/2020 8:16:00,6.5535,168.4,39.7695,55,2496,2676,3254,0,25275,4,0,0.924751,3.12923,8:16:00 AM,51.28236955,2.62356067,,RTK,08:16:00,34588.64,15.81364,2.472,13.5,2.958,,,,,,,,,0002_20201005_081430,2020-10-05 08:16:00,0.5329999999999977,0.5608912969388345,0.81543946,-13.239108703061166,-13.8,40.01859808839863,196.8064986336109,165.2904469191156,2.610387029592672,325.70833448121556,285.68973639281694,8.138924151259516,1.3842637241433882,3.0904621355278046,0.04605663,17.63906,20.16431,1.9201017999999999,0.6189385719573005,5.524616829023055,157.06770803426414,273.0,7.11,,-1.6118789797647022,2.502908327314756
0,0,0,0.00132553,0.0091077,0.0276395,0.0344115,0.0522318,0.109043,0.206981,0.236411,0.223527,0.217839,0.238996,0.271373,0.333963,0.38442,0.471523,0.519357,0.606223,0.702808,0.850119,1.09216,1.41465,1.60248,1.80617,2.09608,2.54909,3.23852,4.26369,5.707,7.57126,8.7822,7.44868,3.78153,1.27618,58.126989030000004,1.02351,10.79,0.0768,1.07499,14.06,15.796,2020,10,5,8,16,1,10/5/2020,8:16:01 AM,10/05/2020 8:16:01,6.5535,174.43,58.127,55,2494,2688,3277,0,25316,4,0,0.919362,3.36303,8:16:01 AM,51.2823576,2.623556,,RTK,08:16:01,34587.92,15.81488,4.568,13.548,3.362,,,,,,,,,0002_20201005_081430,2020-10-05 08:16:01,0.2029999999999923,0.5599895470391959,0.8156063299999999,-13.500010452960804,-14.06,46.07443719717941,193.8410551364745,154.54911526407412,2.4327271250094733,318.4239363340475,272.3494991368681,6.9110759827911865,1.2825745046274517,3.0148400295856446,0.03807273,26.91987,28.859849999999998,2.3091963,0.6411406323583223,5.941984804070443,160.34310457129038,273.0,7.11,,-1.6636806612823778,2.3602031730586024
